,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
49,1510,20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,44,44,Hip,CompShg,VinylSd,VinylSd,BrkFace,172.0,TA,TA,CBlock,TA,TA,No,Rec,698.0,Unf,0.0,534.0,1232.0,GasA,TA,Y,SBrkr,1232,0,0,1232,1.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,44.0,RFn,2.0,490.0,TA,TA,Y,0,224,0,0,0,0,0,4,2010,WD,Normal,176363.7739
50,1511,20,RL,9900,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,44,44,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,1059.0,Unf,0.0,150.0,1209.0,GasA,Gd,Y,SBrkr,1209,0,0,1209,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,44.0,RFn,2.0,504.0,TA,TA,Y,0,0,120,0,0,0,0,4,2010,ConLD,Normal,176954.1854
51,1512,20,RL,9680,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,43,43,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,BLQ,1010.0,Unf,0.0,500.0,1510.0,GasA,Ex,Y,SBrkr,1510,0,0,1510,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,43.0,RFn,2.0,517.0,TA,TA,Y,0,40,0,0,204,0,0,4,2010,WD,Normal,176521.217
52,1513,80,RL,10600,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,46,46,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,533.0,533.0,GasA,TA,Y,SBrkr,1131,644,0,1775,0.0,0.0,2,0,3,1,TA,8,Typ,0,Attchd,46.0,Unf,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,0,5,2010,COD,Family,179436.7048
53,1514,90,RL,13260,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,6,48,9,Hip,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,CBlock,TA,TA,No,BLQ,1500.0,Unf,0.0,228.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1728,2.0,0.0,2,0,6,2,TA,10,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,Y,0,0,0,0,0,0,0,1,2010,Oth,Abnorml,220079.7568
54,1515,50,RL,9724,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,7,58,8,Gable,CompShg,MetalSd,MetalSd,BrkFace,265.0,Gd,TA,CBlock,TA,TA,No,LwQ,670.0,Unf,0.0,470.0,1140.0,GasA,Gd,Y,SBrkr,1929,532,0,2461,0.0,0.0,2,0,3,1,TA,7,Min2,2,Detchd,16.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,0,3,2010,WD,Normal,175502.9181
55,1516,50,RL,17360,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,61,60,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,TA,Gd,CBlock,TA,TA,No,Rec,300.0,Unf,0.0,482.0,782.0,GasA,TA,Y,SBrkr,1019,537,0,1556,0.0,0.0,2,0,3,1,TA,6,Typ,1,Attchd,61.0,Unf,2.0,470.0,TA,TA,Y,0,0,150,0,0,0,0,1,2010,WD,Normal,188321.0738
56,1517,85,RL,11380,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,6,8,44,2,Gable,CompShg,HdBoard,HdBoard,BrkFace,216.0,TA,TA,CBlock,TA,TA,Gd,GLQ,944.0,Unf,0.0,136.0,1080.0,GasA,Gd,Y,SBrkr,1128,0,0,1128,1.0,0.0,1,0,2,1,Gd,5,Typ,1,Attchd,44.0,Unf,1.0,315.0,TA,TA,Y,238,0,0,0,0,0,1500,1,2010,WD,Normal,163276.3245
57,1518,90,RL,8267,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,1Story,5,5,52,52,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1604.0,1604.0,GasA,TA,Y,SBrkr,1604,0,0,1604,0.0,0.0,2,0,4,2,TA,8,Typ,0,Attchd,52.0,Unf,2.0,576.0,TA,TA,Y,42,0,0,0,0,0,0,3,2010,WD,Normal,185911.3663
58,1519,20,RL,8197,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,7,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,1188.0,Unf,0.0,292.0,1480.0,GasA,Ex,Y,SBrkr,1480,0,0,1480,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,7.0,RFn,2.0,620.0,TA,TA,Y,252,73,0,0,0,0,300,2,2010,WD,Normal,171392.831
59,1520,20,RL,8050,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,51,51,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,TA,TA,CBlock,TA,TA,No,BLQ,856.0,Rec,162.0,125.0,1143.0,GasA,TA,Y,SBrkr,1143,0,0,1143,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,51.0,RFn,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,174418.207
60,1521,20,RL,10725,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,51,51,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,TA,TA,CBlock,TA,TA,No,Rec,936.0,Unf,0.0,270.0,1206.0,GasA,Fa,Y,SBrkr,1206,0,0,1206,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,51.0,RFn,1.0,312.0,TA,TA,Y,0,21,0,0,0,0,0,5,2010,WD,Normal,179682.7096
61,1522,20,RL,10032,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,51,51,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,432.0,TA,TA,CBlock,TA,TA,No,Rec,734.0,Unf,0.0,510.0,1244.0,GasA,Ex,Y,SBrkr,1580,0,0,1580,1.0,0.0,1,1,3,1,TA,6,Typ,2,Attchd,54.0,Unf,2.0,440.0,TA,TA,Y,0,28,0,0,160,0,0,6,2010,WD,Normal,179423.7516
62,1523,50,RL,8382,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,54,54,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,TA,Y,FuseA,832,505,0,1337,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,54.0,Unf,1.0,263.0,TA,TA,Y,0,0,0,0,0,0,0,2,2010,WD,Normal,171756.9181
63,1524,20,RL,10950,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,58,58,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,339.0,Unf,0.0,525.0,864.0,GasA,TA,Y,SBrkr,1064,0,0,1064,0.0,1.0,1,0,2,1,Fa,4,Typ,0,Detchd,58.0,Unf,1.0,318.0,TA,TA,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,166849.6382
64,1525,20,RL,10895,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,55,55,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,648.0,Unf,0.0,324.0,972.0,GasA,TA,Y,SBrkr,972,0,0,972,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,55.0,Unf,1.0,305.0,TA,TA,Y,0,0,205,0,0,0,0,6,2010,WD,Normal,181122.1687
65,1526,190,RL,13587,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,5,52,52,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,532.0,Unf,0.0,456.0,988.0,GasA,TA,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,52.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Abnorml,170934.4627
66,1527,30,RL,7898,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,90,16,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,985,0,0,985,0.0,1.0,1,0,2,1,TA,4,Typ,0,Detchd,21.0,Unf,2.0,676.0,TA,TA,N,0,0,0,0,0,0,0,4,2010,WD,Normal,159738.2926
67,1528,50,RL,8064,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,62,6,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,481.0,Rec,174.0,161.0,816.0,GasA,TA,Y,SBrkr,816,408,0,1224,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,60.0,Unf,1.0,280.0,TA,TA,Y,414,0,0,0,0,0,0,5,2010,WD,Normal,174445.7596
68,1529,20,RL,7635,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,50,50,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,588.0,LwQ,350.0,237.0,1175.0,GasA,Ex,Y,SBrkr,1175,0,0,1175,0.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,50.0,RFn,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,174706.3637
69,1530,20,RL,9760,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,47,26,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,717.0,LwQ,263.0,415.0,1395.0,GasA,TA,Y,SBrkr,1395,0,0,1395,1.0,0.0,1,0,2,1,TA,7,Min1,1,Attchd,47.0,RFn,2.0,440.0,TA,TA,Y,657,0,113,0,240,0,0,5,2010,WD,Normal,164507.6725
70,1531,50,RM,4800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,110,56,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771.0,TA,TA,PConc,TA,TA,No,ALQ,48.0,Unf,0.0,661.0,709.0,GasA,TA,Y,SBrkr,1157,687,0,1844,1.0,0.0,1,0,3,1,TA,9,Min2,2,Basment,110.0,Unf,1.0,240.0,TA,TA,Y,84,0,0,0,0,0,0,1,2010,COD,Abnorml,163602.5122
71,1532,30,RM,4485,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,90,60,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,579.0,Unf,0.0,357.0,936.0,GasA,TA,Y,SBrkr,936,0,0,936,1.0,0.0,1,0,2,1,TA,5,Typ,1,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,P,51,0,135,0,0,0,0,5,2010,WD,Normal,154126.2702
72,1533,20,RM,5805,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,53,53,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,274.0,Rec,1073.0,0.0,1347.0,GasA,Gd,Y,SBrkr,1347,0,0,1347,1.0,1.0,1,0,3,1,Gd,6,Typ,0,Detchd,53.0,Unf,2.0,551.0,TA,TA,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,171104.8535
73,1534,45,RM,6900,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,72,10,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,827.0,827.0,GasA,Gd,Y,SBrkr,827,424,0,1251,0.0,0.0,1,0,3,1,Fa,6,Typ,0,Detchd,72.0,Unf,1.0,240.0,Fa,TA,N,0,0,0,0,0,0,0,1,2010,WD,Normal,167735.3927
74,1535,50,RM,11851,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,62,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,780.0,Unf,0.0,247.0,1027.0,GasA,Ex,Y,SBrkr,1027,606,0,1633,0.0,0.0,1,0,3,1,Gd,7,Typ,1,Detchd,62.0,Unf,1.0,240.0,TA,TA,Y,0,100,126,0,0,0,0,6,2010,WD,Normal,183003.6133
75,1536,50,RM,8239,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,90,48,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,176.0,Unf,0.0,832.0,1008.0,GasA,TA,Y,SBrkr,1060,185,0,1245,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,48.0,Unf,1.0,315.0,TA,TA,Y,0,0,334,0,0,0,0,3,2010,WD,Normal,172580.3812
76,1537,30,RM,9656,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,87,40,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,678.0,678.0,GasA,TA,N,SBrkr,832,0,0,832,0.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,82.0,Unf,2.0,780.0,Fa,Fa,N,0,0,0,0,0,0,0,6,2010,WD,Abnorml,165407.8891
77,1538,70,RM,9600,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,110,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,930.0,930.0,GasW,TA,N,SBrkr,930,636,0,1566,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Detchd,80.0,Unf,1.0,288.0,TA,TA,Y,54,228,246,0,0,0,0,4,2010,WD,Abnorml,176363.7739
78,1539,70,RM,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,120,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,Stone,Fa,Fa,No,Unf,0.0,Unf,0.0,346.0,346.0,GasA,Ex,Y,SBrkr,1157,1111,0,2268,0.0,0.0,3,0,3,1,Gd,7,Typ,0,Detchd,7.0,Unf,2.0,624.0,TA,TA,N,0,108,0,0,0,0,0,4,2010,WD,Normal,175182.9509
79,1540,190,RM,9045,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,3,100,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,840.0,840.0,Grav,Fa,N,FuseF,1128,1128,0,2256,0.0,0.0,2,0,4,2,Fa,12,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,N,0,18,18,0,0,0,0,6,2010,WD,Abnorml,190757.1778
80,1541,70,RM,10560,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,88,16,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,283.0,Unf,0.0,455.0,738.0,GasA,Ex,Y,SBrkr,868,602,0,1470,0.0,0.0,1,1,2,1,TA,6,Min1,0,Detchd,40.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,167186.9958
81,1542,50,RM,5830,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,60,13,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,788.0,Unf,0.0,200.0,988.0,GasA,Ex,Y,SBrkr,1030,582,0,1612,0.0,0.0,1,1,3,1,TA,7,Typ,0,Detchd,60.0,Unf,1.0,363.0,TA,TA,Y,0,0,0,0,0,0,0,3,2010,WD,Normal,167839.3768
82,1543,75,RL,7793,Pave,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,2.5Unf,7,7,88,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,474.0,Unf,0.0,634.0,1108.0,GasA,TA,N,FuseA,1160,908,0,2068,0.0,0.0,1,1,3,1,Gd,8,Typ,1,Detchd,82.0,Unf,1.0,315.0,TA,TA,Y,0,0,60,0,0,0,0,5,2010,WD,Normal,173912.4212
83,1544,30,RM,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,85,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,188.0,Unf,0.0,577.0,765.0,GasA,TA,N,FuseF,765,0,0,765,1.0,0.0,1,0,2,1,Gd,4,Typ,0,Detchd,84.0,Unf,1.0,200.0,Fa,TA,P,135,0,41,0,0,0,0,4,2010,WD,Normal,154034.9174
84,1545,50,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,71,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,BLQ,452.0,LwQ,12.0,144.0,608.0,GasA,TA,Y,SBrkr,608,524,0,1132,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,71.0,Unf,1.0,240.0,TA,TA,Y,0,0,128,0,0,0,0,4,2010,WD,Abnorml,156002.9558
85,1546,50,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,70,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,264.0,Unf,0.0,308.0,572.0,GasA,Ex,Y,FuseA,848,348,0,1196,0.0,1.0,1,1,3,1,TA,6,Typ,2,Detchd,37.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,0,3,2010,WD,Normal,168173.9433
86,1547,50,RM,6360,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,68,60,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,TA,TA,CBlock,TA,TA,No,Rec,360.0,LwQ,159.0,316.0,835.0,GasA,TA,Y,FuseA,955,498,0,1453,0.0,0.0,1,1,3,1,Gd,7,Min2,2,Detchd,68.0,Unf,1.0,240.0,TA,TA,Y,0,0,35,0,148,0,0,3,2010,WD,Normal,168882.4371
87,1548,50,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,62,60,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,300.0,Unf,0.0,480.0,780.0,GasA,TA,Y,SBrkr,780,636,0,1416,0.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,62.0,Unf,1.0,312.0,TA,TA,P,221,0,48,0,0,0,0,3,2010,WD,Normal,168173.9433
88,1549,50,RM,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,74,30,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,276.0,Unf,0.0,252.0,528.0,GasA,Gd,Y,SBrkr,548,492,0,1040,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,31.0,Fin,2.0,624.0,TA,TA,P,306,0,32,0,0,0,0,5,2010,WD,Normal,157580.1776
89,1550,50,RM,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,80,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,448.0,Unf,0.0,480.0,928.0,GasA,TA,Y,FuseF,928,608,0,1536,0.0,0.0,2,0,4,1,TA,7,Typ,1,Detchd,80.0,Unf,2.0,480.0,TA,TA,Y,0,10,0,0,0,0,0,3,2010,WD,Normal,181922.1526
90,1551,30,RM,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,87,60,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,ALQ,960.0,Unf,0.0,164.0,1124.0,GasA,TA,Y,SBrkr,1068,0,0,1068,1.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,87.0,Unf,1.0,288.0,TA,TA,Y,0,0,128,0,0,0,0,3,2010,WD,Normal,155134.2278
91,1552,50,RM,8094,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,95,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,888.0,888.0,GasA,Ex,Y,SBrkr,888,1074,0,1962,0.0,0.0,1,1,4,1,TA,9,Typ,1,Detchd,95.0,Unf,2.0,572.0,TA,TA,Y,160,0,364,0,0,0,0,6,2010,WD,Normal,188885.5733
92,1553,70,RM,12900,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,98,1,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Ex,Y,SBrkr,780,780,0,1560,0.0,0.0,1,1,3,1,Gd,7,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,N,344,0,0,0,168,0,0,5,2010,WD,Normal,183963.193
93,1554,70,RM,3068,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,90,17,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,662.0,GasA,Ex,Y,SBrkr,662,662,0,1324,0.0,1.0,1,0,3,1,TA,6,Typ,0,Detchd,90.0,Unf,1.0,180.0,TA,TA,Y,0,0,112,0,0,0,0,2,2010,WD,Normal,161298.7623
94,1555,20,RL,15263,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1Story,5,5,51,51,Gable,CompShg,HdBoard,HdBoard,BrkFace,90.0,TA,TA,CBlock,Gd,TA,No,Rec,766.0,Unf,0.0,656.0,1422.0,GasA,Gd,Y,SBrkr,1675,0,0,1675,0.0,0.0,2,0,3,1,TA,8,Typ,2,Attchd,51.0,Unf,1.0,365.0,TA,TA,Y,0,132,0,0,0,0,0,5,2010,WD,Normal,188613.6676
95,1556,50,RL,10632,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,3,93,60,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,Fa,No,Unf,0.0,Unf,0.0,689.0,689.0,GasA,Gd,N,SBrkr,725,499,0,1224,0.0,0.0,1,1,3,1,Missing,6,Mod,0,Detchd,93.0,Unf,1.0,180.0,Fa,Fa,N,0,0,248,0,0,0,0,1,2010,COD,Normal,175080.1118
96,1557,190,RL,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,4,95,60,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,1026.0,Unf,0.0,186.0,1212.0,GasA,TA,N,SBrkr,1212,180,0,1392,1.0,0.0,1,0,3,1,TA,6,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,N,0,0,168,0,0,0,0,2,2010,ConLD,Normal,174744.4003
97,1558,50,RL,6001,Pave,IR1,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,70,60,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,LwQ,368.0,Unf,0.0,232.0,600.0,GasA,Ex,N,SBrkr,600,319,0,919,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,70.0,Unf,1.0,231.0,TA,TA,Y,0,0,45,0,0,0,0,3,2010,WD,Normal,168175.9113
98,1559,70,C (all),6449,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,4,1,103,60,Gambrel,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,73.0,Unf,0.0,634.0,707.0,GasW,TA,N,SBrkr,942,942,0,1884,0.0,0.0,1,1,4,1,TA,7,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,N,0,0,239,0,0,0,0,3,2010,WD,Abnorml,182333.4726
99,1560,190,RH,6048,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Artery,Norm,2fmCon,1.5Fin,5,7,100,60,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,736.0,Unf,0.0,120.0,856.0,GasA,Gd,Y,SBrkr,936,744,0,1680,1.0,0.0,2,0,2,2,TA,7,Typ,1,Detchd,100.0,Unf,2.0,450.0,TA,Fa,P,56,144,0,0,0,0,0,6,2010,COD,Normal,158307.2067
